True Label,Predicted Label,Test Scores (r2 or accuracy)
100.0,34.679996,_
100.0,33.7574,_
100.0,37.25246,_
99.37881,44.906532,_
50.0,34.140022,_
50.0,35.57837,_
50.0,41.494884,_
50.0,39.320892,_
50.0,38.62163,_
50.0,38.948547,_
50.0,37.871616,_
50.0,37.93535,_
50.0,37.75979,_
50.0,38.83195,_
50.0,38.025723,_
50.0,35.91872,_
51.24239,30.833252,_
150.0,35.796707,_
150.0,39.610973,_
150.0,38.4717,_
150.0,37.21721,_
100.0,38.15813,_
100.0,39.60247,_
100.0,39.86233,_
100.0,38.249893,_
100.0,38.687992,_
100.0,38.78074,_
100.0,39.885956,_
100.0,38.123745,_
149.37515,40.194508,_
150.0,38.405388,_
150.0,30.740633,_
51.24971,38.064713,_
50.0,38.671986,_
50.0,37.65419,_
50.0,36.838104,_
50.0,37.817085,_
50.0,38.19594,_
50.0,36.08178,_
99.375145,39.12931,_
100.0,37.54763,_
100.0,37.575954,_
100.0,36.658234,_
100.0,37.66624,_
100.0,36.730484,_
100.0,36.793484,_
0.0,37.677998,_
49.375145,47.207253,_
50.0,38.65481,_
50.0,40.107647,_
50.0,35.345844,_
50.0,36.53711,_
50.0,40.46376,_
50.0,37.24105,_
50.0,39.14987,_
50.0,37.255352,_
50.0,41.513786,_
50.0,35.103428,_
50.0,38.45998,_
50.0,38.814785,_
50.0,38.38447,_
50.0,33.05247,_
148.75029,38.51647,_
150.0,41.838337,_
150.0,37.183357,_
150.0,37.38927,_
150.0,36.910828,_
150.0,38.27407,_
150.0,38.90642,_
150.0,37.590813,_
150.0,32.942753,_
150.0,38.30354,_
100.624855,36.907818,_
100.0,39.510277,_
100.0,36.609333,_
100.0,35.292717,_
100.0,39.852745,_
100.0,33.580997,_
100.0,37.70093,_
100.0,36.395294,_
100.0,37.41542,_
100.0,42.63601,_
100.0,39.829926,_
100.0,39.643597,_
99.37881,44.618008,_
50.0,37.522022,_
50.0,37.5847,_
50.0,37.058514,_
50.0,37.268974,_
50.0,37.471695,_
50.0,40.994587,_
50.0,31.011333,_
50.0,37.08724,_
50.0,39.52385,_
50.0,37.42786,_
50.0,37.68335,_
50.0,37.499264,_
50.0,37.79949,_
50.0,36.539333,_
51.24239,30.553394,_
150.0,39.185284,_
150.0,45.059032,_
150.0,40.005455,_
150.0,36.63208,_
150.0,40.4938,_
150.0,38.65781,_
150.0,35.981354,_
150.0,38.78139,_
150.0,36.60157,_
149.37881,44.363937,_
100.0,38.753185,_
100.0,36.81303,_
100.0,39.35471,_
100.0,38.134235,_
100.0,37.985905,_
100.0,40.161186,_
100.0,37.43141,_
100.0,38.140858,_
100.0,40.57758,_
100.0,34.438225,_
100.0,39.719273,_
100.0,35.6303,_
149.37515,44.059742,_
150.0,40.206486,_
150.0,46.3714,_
150.0,41.585487,_
150.0,37.477406,_
150.0,41.044746,_
150.0,40.476112,_
150.0,39.783516,_
150.0,34.83409,_
150.0,39.143734,_
51.24971,38.08689,_
50.0,36.939587,_
50.0,32.683907,_
50.0,37.236565,_
50.0,37.356323,_
50.0,36.951283,_
50.0,40.37271,_
50.0,34.3463,_
50.0,38.571217,_
50.0,37.115067,_
50.0,37.653927,_
50.0,36.303055,_
50.0,33.001286,_
50.0,38.70597,_
50.0,33.75068,_
99.375145,40.31741,_
100.0,37.252224,_
100.0,37.59426,_
100.0,42.939014,_
100.0,39.571934,_
100.0,37.954933,_
100.0,35.474476,_
100.0,35.262672,_
100.0,36.50839,_
100.0,36.937405,_
100.0,42.576904,_
100.0,35.181576,_
98.757614,42.43831,_
0.0,37.970226,_
0.0,41.592293,_
49.375145,39.70516,_
50.0,36.107723,_
50.0,35.72199,_
50.0,35.70287,_
50.0,39.47656,_
50.0,39.117958,_
50.0,39.11584,_
50.0,37.181522,_
50.0,39.402702,_
50.0,37.879047,_
50.0,38.303307,_
50.0,35.9458,_
50.0,37.82205,_
148.75029,37.96768,_
150.0,39.64223,_
150.0,36.02611,_
150.0,38.821598,_
150.0,37.613716,_
150.0,41.026794,_
150.0,37.76196,_
150.0,34.627865,_
150.0,33.921772,_
150.0,38.960224,_
100.624855,40.477657,_
100.0,38.691673,_
100.0,40.410755,_
100.0,34.798466,_
100.0,38.76229,_
100.0,36.47407,_
100.0,37.089714,_
100.0,35.96385,_
100.0,38.466877,_
100.0,38.59536,_
100.0,38.7258,_
100.0,39.392056,_
99.37881,44.64108,_
50.0,37.402195,_
50.0,38.225323,_
50.0,40.226486,_
50.0,35.7918,_
50.0,40.720615,_
50.0,34.984898,_
50.0,37.844517,_
50.0,38.082474,_
50.0,37.058495,_
50.0,39.022816,_
50.0,38.66537,_
50.0,35.97859,_
50.0,36.0772,_
51.24239,29.693928,_
150.0,38.04449,_
150.0,36.52213,_
150.0,36.377365,_
150.0,36.990814,_
150.0,43.70084,_
150.0,40.67651,_
150.0,36.53206,_
149.37881,45.283947,_
100.0,39.28964,_
100.0,36.260277,_
100.0,35.211113,_
100.0,37.942307,_
100.0,35.77504,_
100.0,38.93209,_
100.0,36.46819,_
100.0,38.91094,_
100.0,39.04054,_
149.37515,40.444412,_
150.0,38.00628,_
150.0,41.252422,_
150.0,36.60684,_
150.0,37.210487,_
150.0,36.503887,_
150.0,33.863655,_
150.0,40.548233,_
150.0,36.139515,_
150.0,36.077534,_
51.24971,38.875454,_
50.0,39.1303,_
50.0,39.26571,_
50.0,39.72169,_
50.0,36.49844,_
50.0,41.461834,_
50.0,36.141533,_
50.0,37.77008,_
50.0,36.397114,_
50.0,40.212753,_
50.0,38.567726,_
50.0,38.997055,_
50.0,33.728992,_
99.375145,37.076412,_
100.0,36.20557,_
100.0,37.601242,_
100.0,36.072826,_
100.0,37.407295,_
100.0,34.435966,_
100.0,37.713867,_
100.0,38.85878,_
98.757614,42.145382,_
0.0,37.662914,_
49.375145,41.25095,_
50.0,34.518215,_
50.0,35.113903,_
50.0,40.165485,_
50.0,39.162247,_
50.0,33.60269,_
50.0,36.01429,_
50.0,35.80538,_
50.0,38.30811,_
50.0,36.15501,_
50.0,41.094616,_
50.0,40.92672,_
50.0,35.91953,_
150.0,36.161938,_
150.0,36.668625,_
150.0,36.67907,_
150.0,37.38338,_
150.0,31.420185,_
150.0,38.741787,_
100.624855,34.829372,_
100.0,36.588844,_
100.0,33.321503,_
100.0,39.94259,_
100.0,38.653683,_
100.0,37.298813,_
100.0,36.811928,_
100.0,37.16491,_
100.0,35.72141,_
100.0,38.860718,_
100.0,36.592213,_
50.0,33.642967,_
50.0,35.058357,_
50.0,36.543736,_
50.0,36.55805,_
50.0,35.98159,_
50.0,34.538845,_
50.0,36.71835,_
50.0,36.008408,_
50.0,44.15571,_
50.0,37.65828,_
50.0,35.964558,_
50.0,32.0767,_
50.0,35.882656,_
50.0,33.178074,_
51.24239,24.892883,_
150.0,32.45969,_
150.0,37.10381,_
150.0,38.97944,_
100.0,38.381836,_
100.0,35.028465,_
100.0,34.638866,_
100.0,34.937534,_
100.0,43.643078,_
100.0,35.79632,_
100.0,34.2233,_
100.0,35.054276,_
100.0,37.9028,_
100.0,36.4797,_
149.37515,35.399364,_
150.0,39.85777,_
150.0,32.426636,_
150.0,41.805164,_
150.0,35.871635,_
150.0,34.943222,_
51.24971,35.359234,_
50.0,35.24965,_
50.0,36.199047,_
50.0,34.873894,_
50.0,35.837944,_
50.0,31.78184,_
50.0,37.191746,_
50.0,34.721306,_
50.0,36.55876,_
50.0,37.30288,_
50.0,42.927162,_
50.0,36.253174,_
50.0,31.86064,_
50.0,36.470787,_
50.0,39.536777,_
99.375145,35.9161,_
100.0,38.451904,_
100.0,34.177628,_
100.0,38.63248,_
100.0,38.58047,_
100.0,37.406025,_
100.0,36.08423,_
100.0,35.81092,_
100.0,36.330257,_
100.0,37.69407,_
100.0,35.716564,_
100.0,34.35299,_
98.757614,45.52662,_
0.0,34.974564,_
0.0,37.86261,_
49.375145,38.902378,_
50.0,36.50473,_
50.0,36.45711,_
50.0,36.750874,_
50.0,36.625378,_
50.0,33.80652,_
50.0,36.824074,_
50.0,34.56133,_
50.0,39.431843,_
50.0,36.580803,_
50.0,36.159542,_
50.0,34.317238,_
50.0,33.916798,_
50.0,37.263184,_
50.0,33.979412,_
148.75029,37.86601,_
150.0,38.565228,_
150.0,36.36291,_
150.0,37.76667,_
150.0,37.2691,_
150.0,38.19571,_
150.0,33.309723,_
150.0,38.269016,_
150.0,37.515522,_
150.0,36.48394,_
100.624855,36.13693,_
100.0,34.678543,_
100.0,35.704346,_
100.0,35.429577,_
100.0,35.56107,_
100.0,36.438335,_
100.0,37.542595,_
100.0,37.630836,_
100.0,37.23222,_
100.0,37.132023,_
100.0,37.46961,_
100.0,36.236984,_
99.37881,44.480076,_
50.0,33.935974,_
50.0,37.062054,_
50.0,37.064342,_
50.0,36.555,_
50.0,39.37653,_
50.0,34.458614,_
50.0,40.125732,_
50.0,34.421204,_
50.0,39.716064,_
50.0,36.32564,_
50.0,36.74553,_
50.0,36.598774,_
50.0,37.863144,_
50.0,36.149357,_
51.24239,28.760328,_
150.0,41.32394,_
150.0,33.31107,_
150.0,39.127197,_
150.0,38.99741,_
150.0,38.246967,_
150.0,39.95105,_
150.0,38.24889,_
150.0,38.526985,_
150.0,36.127472,_
149.37881,44.59858,_
100.0,36.112793,_
100.0,36.715622,_
100.0,35.532654,_
100.0,36.690624,_
100.0,37.58349,_
100.0,36.733406,_
100.0,39.01598,_
100.0,39.48459,_
100.0,38.077778,_
100.0,37.407795,_
100.0,37.789494,_
100.0,38.460335,_
150.0,37.284218,_
150.0,35.237072,_
150.0,34.45978,_
150.0,38.282516,_
150.0,36.700146,_
150.0,38.805843,_
150.0,38.87976,_
150.0,37.784016,_
51.24971,35.88847,_
50.0,38.982,_
50.0,36.965633,_
50.0,39.437263,_
50.0,37.55647,_
50.0,37.544254,_
50.0,41.441956,_
50.0,37.69669,_
50.0,35.602493,_
50.0,35.971672,_
50.0,35.43143,_
50.0,39.216522,_
50.0,37.22892,_
50.0,36.76109,_
50.0,36.944485,_
99.375145,38.47322,_
100.0,37.535805,_
100.0,37.508858,_
100.0,38.798237,_
100.0,33.26281,_
100.0,39.216797,_
100.0,34.74821,_
100.0,35.91846,_
100.0,37.880074,_
100.0,37.389458,_
100.0,39.889904,_
100.0,39.053337,_
98.757614,44.408043,_
0.0,37.305798,_
0.0,35.41914,_
50.0,45.639793,_
50.0,39.04912,_
50.0,37.32336,_
50.0,34.797665,_
50.0,38.498184,_
50.0,36.546818,_
50.0,39.482525,_
50.0,39.035812,_
50.0,39.9477,_
50.0,38.215485,_
50.0,39.060673,_
50.0,32.191933,_
50.0,35.814465,_
50.0,38.627876,_
148.75029,44.949215,_
150.0,37.17021,_
150.0,37.024967,_
150.0,37.871902,_
150.0,40.862785,_
150.0,35.839893,_
150.0,39.392532,_
150.0,41.43947,_
150.0,38.752357,_
100.624855,37.519993,_
100.0,31.582176,_
100.0,34.58813,_
100.0,38.734898,_
100.0,39.290062,_
100.0,40.16459,_
100.0,39.21859,_
100.0,37.634094,_
100.0,35.894814,_
100.0,43.988487,_
100.0,36.756977,_
100.0,37.876377,_
99.37881,43.594337,_
50.0,36.14614,_
50.0,36.847897,_
50.0,38.416656,_
50.0,38.649628,_
50.0,38.589386,_
50.0,39.38932,_
50.0,39.52742,_
50.0,35.209915,_
50.0,37.983234,_
50.0,39.652092,_
50.0,36.36493,_
50.0,36.355164,_
50.0,35.007473,_
51.24239,32.162426,_
150.0,47.48009,_
150.0,42.056454,_
150.0,37.978226,_
150.0,39.723118,_
150.0,38.34288,_
150.0,40.53893,_
150.0,33.84773,_
150.0,37.639088,_
149.37881,45.407143,_
100.0,35.218327,_
100.0,35.251934,_
100.0,36.4667,_
100.0,39.756504,_
100.0,37.253693,_
100.0,40.9399,_
100.0,37.852337,_
100.0,44.25361,_
100.0,39.441235,_
100.0,38.103226,_
100.0,40.28576,_
100.0,40.585175,_
149.37515,39.547066,_
150.0,34.311535,_
150.0,30.439356,_
150.0,37.279457,_
150.0,34.644474,_
150.0,41.076355,_
150.0,40.58214,_
150.0,35.083355,_
150.0,40.870457,_
51.24971,35.055946,_
50.0,33.630463,_
50.0,38.318966,_
50.0,33.558327,_
50.0,39.772495,_
50.0,36.917625,_
50.0,35.605347,_
50.0,35.534595,_
50.0,36.001617,_
50.0,40.56789,_
50.0,39.48402,_
50.0,35.653904,_
50.0,34.64513,_
99.375145,35.937637,_
100.0,41.744835,_
100.0,42.664032,_
100.0,37.12413,_
100.0,38.381046,_
100.0,33.18473,_
100.0,36.65789,_
100.0,37.859333,_
100.0,36.023254,_
100.0,37.092926,_
100.0,44.357677,_
100.0,39.42906,_
98.757614,45.17651,_
0.0,41.59783,_
0.0,33.78639,_
50.0,41.149773,_
50.0,34.226494,_
50.0,36.287464,_
50.0,42.084175,_
50.0,35.658367,_
50.0,34.844738,_
50.0,38.961452,_
50.0,35.675976,_
50.0,33.675224,_
50.0,40.863396,_
50.0,38.70653,_
148.75029,37.02218,_
150.0,37.594517,_
150.0,34.665737,_
150.0,39.34316,_
150.0,39.236866,_
150.0,37.45208,_
150.0,35.778103,_
100.624855,34.8744,_
100.0,40.915092,_
100.0,38.905087,_
100.0,37.73393,_
100.0,39.101498,_
100.0,38.951626,_
100.0,34.618095,_
100.0,38.566963,_
100.0,36.368114,_
100.0,37.564217,_
100.0,37.93094,_
100.0,35.972378,_
99.37881,44.56733,_
50.0,39.04576,_
50.0,37.164116,_
50.0,37.32543,_
50.0,37.399483,_
50.0,37.125656,_
50.0,36.744194,_
50.0,37.420177,_
50.0,38.65331,_
50.0,38.171932,_
50.0,38.557076,_
50.0,39.406708,_
50.0,40.609497,_
50.0,38.566235,_
51.24239,30.515882,_
150.0,37.54503,_
150.0,39.669178,_
150.0,34.80161,_
150.0,35.34665,_
150.0,36.91908,_
150.0,35.854534,_
149.37881,43.550953,_
100.0,35.804955,_
100.0,35.16876,_
100.0,36.187782,_
100.0,40.22749,_
100.0,39.78595,_
100.0,37.875114,_
100.0,37.408566,_
100.0,36.526844,_
100.0,39.496532,_
100.0,35.201225,_
149.37515,38.845715,_
150.0,35.70338,_
150.0,34.3778,_
150.0,39.857864,_
150.0,38.686478,_
150.0,38.012535,_
150.0,37.156948,_
51.24971,36.41139,_
50.0,34.266685,_
50.0,39.321423,_
50.0,36.686684,_
50.0,39.539524,_
50.0,40.46342,_
50.0,40.05652,_
50.0,38.078205,_
50.0,37.274696,_
50.0,38.164597,_
50.0,38.125404,_
50.0,36.378574,_
50.0,40.89396,_
50.0,39.733696,_
50.0,38.856182,_
99.375145,35.75798,_
100.0,36.81687,_
100.0,36.45585,_
100.0,39.611927,_
100.0,39.86897,_
100.0,40.21227,_
100.0,31.92199,_
100.0,35.21034,_
100.0,41.95509,_
100.0,40.70989,_
100.0,34.982105,_
100.0,36.500145,_
98.757614,42.048737,_
0.0,36.659454,_
0.0,33.049908,_
49.375145,45.69906,_
50.0,34.629406,_
50.0,36.01967,_
50.0,38.8788,_
50.0,38.925488,_
50.0,35.43725,_
50.0,42.589134,_
50.0,37.471943,_
50.0,40.598747,_
50.0,41.037758,_
50.0,36.088703,_
50.0,39.390163,_
50.0,36.448215,_
50.0,36.01399,_
148.75029,44.589306,_
150.0,37.393723,_
150.0,34.856297,_
150.0,35.061306,_
150.0,35.238907,_
150.0,35.536472,_
150.0,35.52689,_
150.0,39.391125,_
100.624855,36.552895,_
100.0,36.355083,_
100.0,40.223713,_
100.0,36.903347,_
100.0,39.140514,_
100.0,41.710915,_
100.0,43.033325,_
100.0,38.6967,_
100.0,39.731716,_
99.37881,45.58451,_
50.0,36.89382,_
50.0,41.482327,_
50.0,37.6297,_
50.0,39.957283,_
50.0,36.993465,_
50.0,38.71118,_
50.0,41.615486,_
50.0,39.4495,_
50.0,38.554234,_
50.0,38.70848,_
50.0,40.45845,_
50.0,40.800987,_
50.0,39.043266,_
51.24239,34.717796,_
150.0,35.481148,_
150.0,39.017864,_
150.0,41.808804,_
150.0,34.33991,_
150.0,37.930046,_
150.0,34.25281,_
150.0,42.200226,_
150.0,44.88782,_
149.37881,45.803455,_
100.0,36.146877,_
100.0,43.325333,_
100.0,35.23274,_
100.0,45.344063,_
100.0,36.61576,_
100.0,41.20217,_
100.0,38.560146,_
100.0,41.705303,_
100.0,39.442547,_
100.0,31.922724,_
149.37515,38.24197,_
150.0,42.885654,_
150.0,38.17432,_
150.0,35.544876,_
150.0,33.30465,_
150.0,37.580074,_
150.0,36.82251,_
51.24971,37.176727,_
50.0,38.916824,_
50.0,38.32034,_
50.0,41.184174,_
50.0,34.41305,_
50.0,40.354725,_
50.0,37.90917,_
50.0,37.755867,_
50.0,36.610447,_
50.0,39.74857,_
50.0,35.55995,_
100.0,39.05764,_
100.0,37.625095,_
100.0,33.56238,_
100.0,32.88091,_
100.0,36.41661,_
100.0,38.36161,_
100.0,40.730816,_
100.0,36.134163,_
98.757614,38.556965,_
0.0,37.91968,_
49.375145,34.984535,_
50.0,37.70739,_
50.0,38.324707,_
50.0,39.797855,_
50.0,38.342655,_
50.0,38.94864,_
50.0,39.474037,_
50.0,38.727665,_
50.0,35.14145,_
50.0,38.728146,_
50.0,37.01121,_
50.0,38.5912,_
148.75029,43.643623,_
150.0,38.391895,_
150.0,36.199238,_
150.0,36.76943,_
150.0,40.22739,_
150.0,37.877823,_
150.0,39.720455,_
100.624855,34.984264,_
100.0,39.72533,_
100.0,37.586163,_
100.0,37.232025,_
100.0,35.119102,_
100.0,36.916527,_
100.0,36.33106,_
100.0,38.97907,_
100.0,39.922726,_
100.0,38.19204,_
99.37881,44.68362,_
50.0,39.95771,_
50.0,36.43316,_
50.0,37.19469,_
50.0,41.208275,_
50.0,38.70256,_
50.0,36.81341,_
50.0,37.790787,_
50.0,39.484184,_
50.0,34.885124,_
51.24239,30.492416,_
150.0,38.50087,_
150.0,37.33874,_
150.0,38.329796,_
150.0,36.317413,_
149.37881,48.75131,_
100.0,38.181026,_
100.0,39.22595,_
100.0,41.22501,_
100.0,37.213516,_
100.0,34.91708,_
100.0,36.49337,_
100.0,36.246788,_
100.0,40.10335,_
149.37515,40.455513,_
150.0,40.706852,_
150.0,38.44269,_
150.0,39.124687,_
150.0,34.814423,_
150.0,38.950085,_
150.0,36.830048,_
51.24971,37.192204,_
50.0,37.14209,_
50.0,39.0281,_
50.0,38.074986,_
50.0,37.389984,_
50.0,36.504433,_
50.0,40.083405,_
50.0,38.349136,_
50.0,40.711258,_
50.0,41.88263,_
50.0,35.877014,_
100.0,37.16611,_
100.0,37.55497,_
100.0,37.563747,_
0.0,36.006573,_
0.0,38.042397,_
49.375145,40.835354,_
50.0,42.554817,_
50.0,38.7318,_
50.0,39.083702,_
50.0,37.50557,_
50.0,39.28692,_
50.0,39.106167,_
50.0,37.708397,_
50.0,39.357548,_
50.0,36.65881,_
50.0,37.856956,_
50.0,36.81793,_
50.0,35.14226,_
50.0,40.281883,_
50.0,38.9665,_
148.75029,43.582466,_
150.0,36.616688,_
150.0,40.775032,_
150.0,35.282833,_
150.0,37.735683,_
150.0,37.084736,_
150.0,38.422024,_
150.0,39.19895,_
150.0,37.55185,_
100.624855,38.856716,_
100.0,31.581312,_
100.0,32.739067,_
100.0,38.075104,_
100.0,38.999126,_
100.0,37.226147,_
100.0,39.723953,_
100.0,36.747425,_
100.0,40.663177,_
100.0,37.456154,_
100.0,37.297844,_
100.0,34.157585,_
99.37881,44.898468,_
50.0,42.448116,_
50.0,36.423737,_
50.0,36.334755,_
50.0,37.435493,_
50.0,38.985584,_
50.0,39.90169,_
50.0,39.30524,_
50.0,39.49651,_
50.0,38.999283,_
50.0,38.25378,_
50.0,37.110355,_
50.0,37.556767,_
50.0,36.514793,_
51.24239,30.825006,_
150.0,42.78111,_
150.0,37.600094,_
150.0,38.209908,_
150.0,40.460094,_
150.0,41.85717,_
150.0,35.266388,_
150.0,40.921635,_
149.37881,39.035553,_
100.0,38.993355,_
100.0,38.83364,_
100.0,35.890385,_
100.0,36.909508,_
100.0,38.657135,_
100.0,40.78856,_
100.0,37.293835,_
100.0,35.794785,_
149.37515,40.78451,_
150.0,37.216114,_
150.0,39.341606,_
150.0,45.218487,_
150.0,39.73808,_
150.0,37.40528,_
150.0,39.46196,_
150.0,41.07559,_
150.0,33.70956,_
150.0,41.032974,_
51.24971,39.91225,_
50.0,39.152317,_
50.0,35.218063,_
50.0,35.6594,_
50.0,37.910748,_
50.0,38.3769,_
50.0,38.240467,_
50.0,39.230694,_
50.0,36.979267,_
50.0,35.221153,_
50.0,37.60681,_
50.0,31.722534,_
50.0,37.954243,_
99.375145,35.58527,_
100.0,38.426975,_
100.0,35.914955,_
100.0,36.58347,_
100.0,38.082344,_
100.0,38.6119,_
100.0,38.468746,_
100.0,37.6614,_
100.0,37.02413,_
100.0,34.179108,_
100.0,35.673645,_
100.0,39.580887,_
98.757614,45.644012,_
0.0,34.892525,_
0.0,36.571636,_
49.375145,39.950783,_
50.0,38.076935,_
50.0,37.690155,_
50.0,42.354687,_
50.0,37.48987,_
50.0,35.396397,_
50.0,35.873825,_
50.0,39.30076,_
50.0,38.89303,_
50.0,36.92701,_
50.0,39.808956,_
148.75029,41.45378,_
150.0,41.442337,_
150.0,38.04705,_
150.0,36.389954,_
150.0,37.045692,_
150.0,39.542957,_
150.0,39.323315,_
150.0,39.26208,_
150.0,38.96199,_
100.0,39.084866,_
100.0,35.810997,_
100.0,35.172195,_
100.0,36.51186,_
100.0,33.551876,_
100.0,37.20255,_
100.0,37.228848,_
100.0,35.918945,_
100.0,40.58448,_
100.0,35.104713,_
99.37881,44.409782,_
50.0,37.40022,_
50.0,36.445766,_
50.0,40.28315,_
50.0,39.154034,_
50.0,35.81554,_
50.0,37.038666,_
50.0,33.70412,_
50.0,39.306984,_
50.0,37.850254,_
50.0,38.94167,_
50.0,38.02419,_
50.0,39.328514,_
50.0,37.47273,_
50.0,38.745163,_
51.24239,30.236635,_
150.0,38.258873,_
150.0,38.014267,_
150.0,42.00776,_
150.0,36.740192,_
150.0,40.460114,_
150.0,37.378994,_
150.0,41.120712,_
150.0,30.899149,_
150.0,38.263416,_
149.37881,45.14695,_
100.0,36.71889,_
100.0,35.379574,_
100.0,39.5141,_
100.0,34.11709,_
100.0,40.987087,_
100.0,37.901546,_
100.0,37.570644,_
100.0,36.587673,_
100.0,36.48143,_
100.0,35.662865,_
100.0,39.481167,_
100.0,39.977074,_
149.37515,40.347633,_
150.0,38.09056,_
150.0,38.358875,_
150.0,38.46407,_
150.0,39.457737,_
150.0,40.21174,_
150.0,37.335438,_
150.0,39.483627,_
150.0,35.439663,_
150.0,41.915432,_
51.24971,35.90059,_
50.0,37.19373,_
50.0,39.50447,_
50.0,37.975548,_
50.0,37.742043,_
50.0,37.828423,_
50.0,34.22239,_
50.0,38.19157,_
50.0,38.856083,_
50.0,35.14331,_
50.0,37.756283,_
50.0,38.050625,_
50.0,38.09052,_
50.0,38.73115,_
50.0,40.149822,_
99.375145,39.702454,_
100.0,38.959415,_
100.0,34.70721,_
100.0,39.605858,_
100.0,39.78363,_
100.0,35.92611,_
100.0,36.14292,_
100.0,36.866108,_
100.0,37.173664,_
100.0,36.81101,_
100.0,39.707848,_
100.0,37.746635,_
98.757614,45.57427,_
0.0,39.088,_
0.0,38.711292,_
49.375145,42.923054,_
50.0,38.532204,_
50.0,34.961346,_
50.0,39.499462,_
50.0,33.172226,_
50.0,35.793785,_
50.0,37.04078,_
50.0,37.11755,_
50.0,35.99787,_
50.0,36.1235,_
50.0,36.036064,_
50.0,38.84315,_
50.0,35.329353,_
50.0,39.327568,_
50.0,32.820175,_
148.75029,45.637417,_
150.0,43.585487,_
150.0,38.517796,_
150.0,33.256065,_
150.0,37.519524,_
150.0,40.653282,_
150.0,38.44922,_
150.0,39.58313,_
150.0,37.608307,_
150.0,43.721355,_
100.624855,37.17392,_
100.0,35.937283,_
100.0,31.05341,_
100.0,39.16388,_
100.0,35.434944,_
100.0,35.61314,_
100.0,32.948204,_
100.0,33.201668,_
100.0,34.33092,_
100.0,39.11695,_
100.0,38.22728,_
100.0,37.950012,_
99.37881,45.802464,_
50.0,39.805817,_
50.0,41.83303,_
50.0,36.976006,_
50.0,32.357296,_
50.0,37.446087,_
50.0,36.239933,_
50.0,38.101273,_
50.0,40.724045,_
50.0,35.187035,_
50.0,44.3394,_
50.0,38.34209,_
50.0,38.89372,_
50.0,36.56916,_
50.0,31.920061,_
51.24239,31.111782,_
150.0,38.70588,_
150.0,39.92947,_
150.0,43.777134,_
150.0,39.819847,_
150.0,37.633183,_
150.0,42.60552,_
150.0,42.934,_
150.0,40.60239,_
150.0,45.706287,_
149.37881,44.74579,_
100.0,34.467247,_
100.0,36.796307,_
100.0,40.169933,_
100.0,38.84802,_
100.0,33.262543,_
100.0,35.635372,_
100.0,30.0513,_
100.0,32.082645,_
100.0,34.460384,_
100.0,33.05912,_
100.0,33.02895,_
100.0,42.459457,_
149.37515,35.81933,_
150.0,39.780922,_
150.0,37.812935,_
150.0,42.10345,_
150.0,42.570293,_
150.0,41.961987,_
150.0,42.61227,_
150.0,36.34318,_
150.0,39.658794,_
150.0,39.002743,_
51.24971,37.81978,_
50.0,39.616486,_
50.0,36.889122,_
50.0,36.579353,_
50.0,32.798862,_
50.0,36.08138,_
50.0,37.385574,_
50.0,28.333979,_
50.0,37.33014,_
50.0,37.0869,_
50.0,36.99838,_
50.0,38.111813,_
50.0,37.15527,_
50.0,34.912292,_
50.0,37.908947,_
99.375145,35.698353,_
100.0,36.49296,_
100.0,39.069786,_
100.0,38.38677,_
100.0,37.919403,_
100.0,38.566296,_
100.0,43.734676,_
100.0,39.589764,_
100.0,37.98111,_
100.0,37.8553,_
100.0,36.467052,_
100.0,39.210674,_
98.757614,46.19521,_
0.0,37.522316,_
0.0,37.333794,_
49.375145,39.444168,_
50.0,40.630787,_
50.0,35.36908,_
50.0,38.038387,_
50.0,38.92758,_
50.0,36.748604,_
50.0,38.132248,_
50.0,35.7194,_
50.0,37.872383,_
50.0,36.643696,_
50.0,39.928555,_
50.0,38.227196,_
50.0,34.715443,_
50.0,35.61376,_
50.0,38.036175,_
148.75029,38.825478,_
150.0,36.605427,_
150.0,38.585762,_
150.0,37.438557,_
150.0,37.883648,_
150.0,32.63274,_
150.0,34.15736,_
150.0,37.68955,_
150.0,37.55231,_
150.0,35.414745,_
100.624855,35.052505,_
100.0,36.359867,_
100.0,36.1661,_
100.0,35.31811,_
100.0,35.75657,_
100.0,40.431915,_
100.0,37.31805,_
100.0,39.142097,_
100.0,37.009815,_
100.0,34.954536,_
100.0,39.090324,_
100.0,39.95831,_
99.37881,46.752434,_
50.0,35.52724,_
50.0,38.202877,_
50.0,36.958294,_
50.0,39.008274,_
50.0,35.97853,_
50.0,37.606365,_
50.0,36.62824,_
50.0,36.40391,_
50.0,37.6053,_
50.0,36.34246,_
50.0,33.88907,_
50.0,36.827797,_
50.0,37.97372,_
50.0,36.58265,_
51.24239,27.798153,_
150.0,36.004395,_
150.0,36.25081,_
150.0,35.6525,_
150.0,34.581474,_
150.0,36.67779,_
150.0,37.03789,_
150.0,37.71804,_
150.0,35.881023,_
150.0,38.502968,_
149.37881,45.02862,_
100.0,37.82692,_
100.0,37.83359,_
100.0,37.858597,_
100.0,36.271336,_
100.0,36.554745,_
100.0,39.456604,_
100.0,37.948215,_
100.0,34.484505,_
100.0,40.01349,_
100.0,38.201813,_
100.0,37.23415,_
100.0,36.11233,_
149.37515,38.020374,_
150.0,38.500187,_
150.0,38.452606,_
150.0,34.550175,_
150.0,36.24907,_
150.0,34.20471,_
150.0,37.759823,_
150.0,34.271984,_
150.0,34.36873,_
150.0,34.89872,_
51.24971,36.09012,_
50.0,35.57417,_
