True Label,Predicted Label,Test Scores (r2 or accuracy)
100.0,85.582695,_
100.0,86.04021,_
100.0,90.98813,_
99.37881,100.73166,_
50.0,105.07533,_
50.0,108.02362,_
50.0,79.95289,_
50.0,83.644356,_
50.0,113.64544,_
50.0,112.35172,_
50.0,101.80829,_
50.0,98.82522,_
50.0,82.963036,_
50.0,96.00989,_
50.0,89.069374,_
50.0,88.87703,_
51.24239,92.510506,_
150.0,93.929695,_
150.0,72.99327,_
150.0,94.28911,_
150.0,111.691574,_
100.0,96.22829,_
100.0,94.69781,_
100.0,94.53989,_
100.0,90.62574,_
100.0,93.47909,_
100.0,86.607315,_
100.0,88.205246,_
100.0,97.806625,_
149.37515,103.21875,_
150.0,91.4461,_
150.0,92.9919,_
51.24971,102.189316,_
50.0,89.440834,_
50.0,98.90526,_
50.0,77.82282,_
50.0,89.07849,_
50.0,93.10525,_
50.0,96.013336,_
99.375145,85.149895,_
100.0,72.04139,_
100.0,100.21698,_
100.0,87.53476,_
100.0,92.44482,_
100.0,95.2734,_
100.0,69.43816,_
0.0,80.549034,_
49.375145,93.48092,_
50.0,100.11569,_
50.0,92.52713,_
50.0,85.880775,_
50.0,101.724976,_
50.0,102.53327,_
50.0,89.63574,_
50.0,85.702675,_
50.0,102.11335,_
50.0,104.99168,_
50.0,85.41106,_
50.0,97.42743,_
50.0,87.7824,_
50.0,95.40791,_
50.0,107.14655,_
148.75029,97.96108,_
150.0,111.8367,_
150.0,105.04732,_
150.0,96.00742,_
150.0,95.83295,_
150.0,96.56703,_
150.0,92.12954,_
150.0,95.36725,_
150.0,99.63752,_
150.0,92.40358,_
100.624855,90.65053,_
100.0,91.36267,_
100.0,80.83171,_
100.0,89.10679,_
100.0,99.00261,_
100.0,99.436066,_
100.0,102.44731,_
100.0,101.346375,_
100.0,91.5876,_
100.0,107.32824,_
100.0,87.42516,_
100.0,76.13683,_
99.37881,88.44671,_
50.0,93.25691,_
50.0,94.90715,_
50.0,96.644035,_
50.0,91.30744,_
50.0,98.68173,_
50.0,92.584755,_
50.0,101.35281,_
50.0,96.57313,_
50.0,79.128395,_
50.0,83.14276,_
50.0,84.17486,_
50.0,102.820145,_
50.0,78.15367,_
50.0,80.35968,_
51.24239,97.37794,_
150.0,101.64207,_
150.0,97.780525,_
150.0,101.44883,_
150.0,97.707405,_
150.0,88.26076,_
150.0,90.95564,_
150.0,91.460594,_
150.0,112.41024,_
150.0,98.4172,_
149.37881,120.41138,_
100.0,101.82034,_
100.0,101.506004,_
100.0,84.33506,_
100.0,84.61295,_
100.0,90.27908,_
100.0,94.37608,_
100.0,108.96009,_
100.0,90.770905,_
100.0,98.92625,_
100.0,95.90995,_
100.0,104.67326,_
100.0,88.52045,_
149.37515,98.675,_
150.0,99.330185,_
150.0,95.706055,_
150.0,93.52353,_
150.0,82.65118,_
150.0,112.29817,_
150.0,112.39143,_
150.0,115.613655,_
150.0,97.2349,_
150.0,95.09679,_
51.24971,105.66546,_
50.0,80.62392,_
50.0,89.39752,_
50.0,88.01074,_
50.0,102.05482,_
50.0,85.89303,_
50.0,104.07259,_
50.0,95.93819,_
50.0,96.91606,_
50.0,102.69954,_
50.0,88.0901,_
50.0,98.871414,_
50.0,85.3353,_
50.0,101.61226,_
50.0,82.38068,_
99.375145,106.379616,_
100.0,86.80361,_
100.0,93.32888,_
100.0,104.25767,_
100.0,101.57782,_
100.0,90.38272,_
100.0,87.981186,_
100.0,90.61895,_
100.0,92.299866,_
100.0,94.07212,_
100.0,92.23369,_
100.0,92.39913,_
98.757614,94.11367,_
0.0,94.25339,_
0.0,101.20011,_
49.375145,100.17525,_
50.0,91.55046,_
50.0,89.23488,_
50.0,97.87749,_
50.0,100.38206,_
50.0,95.49244,_
50.0,106.40041,_
50.0,94.7471,_
50.0,100.95007,_
50.0,85.83896,_
50.0,103.40473,_
50.0,104.31976,_
50.0,93.67893,_
148.75029,107.96889,_
150.0,103.91634,_
150.0,99.62072,_
150.0,103.55487,_
150.0,100.58303,_
150.0,111.51082,_
150.0,102.66599,_
150.0,89.55144,_
150.0,96.42522,_
150.0,103.69229,_
100.624855,94.2117,_
100.0,93.43467,_
100.0,90.60402,_
100.0,102.03762,_
100.0,96.31691,_
100.0,95.81196,_
100.0,95.989845,_
100.0,93.235565,_
100.0,108.5166,_
100.0,88.72226,_
100.0,92.58862,_
100.0,103.73163,_
99.37881,83.36983,_
50.0,77.04166,_
50.0,89.43154,_
50.0,93.249725,_
50.0,85.42688,_
50.0,104.84727,_
50.0,91.848076,_
50.0,90.72943,_
50.0,94.87478,_
50.0,90.016884,_
50.0,88.78883,_
50.0,86.98863,_
50.0,97.91408,_
50.0,81.87477,_
51.24239,85.08185,_
150.0,92.17696,_
150.0,105.73932,_
150.0,98.01629,_
150.0,112.74515,_
150.0,104.48269,_
150.0,90.63715,_
150.0,110.61441,_
149.37881,95.50923,_
100.0,99.58999,_
100.0,88.638306,_
100.0,94.97726,_
100.0,107.25701,_
100.0,99.73903,_
100.0,96.55505,_
100.0,85.89881,_
100.0,88.76117,_
100.0,83.56885,_
149.37515,98.10709,_
150.0,100.77737,_
150.0,103.02068,_
150.0,89.71688,_
150.0,104.288925,_
150.0,104.72847,_
150.0,96.003914,_
150.0,100.900154,_
150.0,107.34757,_
150.0,105.93648,_
51.24971,91.91525,_
50.0,95.97506,_
50.0,100.1931,_
50.0,100.95018,_
50.0,95.37818,_
50.0,92.763725,_
50.0,92.55176,_
50.0,101.65387,_
50.0,96.994675,_
50.0,99.322105,_
50.0,101.95246,_
50.0,97.5167,_
50.0,81.783295,_
99.375145,87.749985,_
100.0,103.25131,_
100.0,99.3193,_
100.0,99.23053,_
100.0,95.98031,_
100.0,95.705086,_
100.0,91.385956,_
100.0,96.48531,_
98.757614,107.6358,_
0.0,92.763954,_
49.375145,81.15683,_
50.0,93.85073,_
50.0,80.94671,_
50.0,85.28259,_
50.0,93.53349,_
50.0,95.1253,_
50.0,87.703316,_
50.0,91.66918,_
50.0,78.87931,_
50.0,86.27514,_
50.0,88.74817,_
50.0,90.80634,_
50.0,92.48261,_
150.0,93.03455,_
150.0,86.42005,_
150.0,89.27408,_
150.0,88.1293,_
150.0,98.80572,_
150.0,98.66824,_
100.624855,80.77087,_
100.0,88.820755,_
100.0,84.45445,_
100.0,100.04783,_
100.0,99.04709,_
100.0,88.038025,_
100.0,90.59517,_
100.0,80.72815,_
100.0,86.984406,_
100.0,89.37162,_
100.0,86.39124,_
50.0,80.65936,_
50.0,83.5475,_
50.0,94.85494,_
50.0,87.16346,_
50.0,84.08085,_
50.0,84.30041,_
50.0,92.50277,_
50.0,88.287415,_
50.0,84.54789,_
50.0,89.37516,_
50.0,73.9877,_
50.0,95.859886,_
50.0,80.53148,_
50.0,92.2131,_
51.24239,90.836105,_
150.0,90.883766,_
150.0,96.326584,_
150.0,101.495346,_
100.0,101.53995,_
100.0,94.98534,_
100.0,89.379326,_
100.0,92.51643,_
100.0,93.081955,_
100.0,80.067955,_
100.0,92.764595,_
100.0,84.77106,_
100.0,75.87486,_
100.0,88.70311,_
149.37515,94.10851,_
150.0,84.799484,_
150.0,93.87435,_
150.0,87.18128,_
150.0,93.06927,_
150.0,87.374626,_
51.24971,88.17737,_
50.0,87.55339,_
50.0,91.99493,_
50.0,78.75371,_
50.0,89.7917,_
50.0,83.43329,_
50.0,93.67041,_
50.0,93.33012,_
50.0,77.99532,_
50.0,84.474655,_
50.0,87.02902,_
50.0,90.79933,_
50.0,87.02012,_
50.0,79.26531,_
50.0,82.603096,_
99.375145,82.05047,_
100.0,89.05992,_
100.0,84.3257,_
100.0,91.72512,_
100.0,88.184494,_
100.0,84.91238,_
100.0,87.271965,_
100.0,80.13797,_
100.0,83.1143,_
100.0,84.672386,_
100.0,91.61203,_
100.0,83.377655,_
98.757614,89.8194,_
0.0,96.17464,_
0.0,71.37588,_
49.375145,88.53787,_
50.0,96.83056,_
50.0,96.60148,_
50.0,97.43402,_
50.0,85.98482,_
50.0,82.691986,_
50.0,94.79679,_
50.0,85.16802,_
50.0,84.529396,_
50.0,78.70425,_
50.0,83.84495,_
50.0,90.56094,_
50.0,83.79343,_
50.0,85.57252,_
50.0,80.41838,_
148.75029,102.26687,_
150.0,110.92909,_
150.0,88.88811,_
150.0,85.054405,_
150.0,94.82391,_
150.0,96.7263,_
150.0,100.07381,_
150.0,99.05358,_
150.0,95.25587,_
150.0,93.9443,_
100.624855,91.55631,_
100.0,96.4163,_
100.0,98.9317,_
100.0,85.44602,_
100.0,83.17497,_
100.0,86.68041,_
100.0,90.672,_
100.0,86.70834,_
100.0,86.47673,_
100.0,80.58441,_
100.0,86.87283,_
100.0,99.36723,_
99.37881,82.54159,_
50.0,81.69256,_
50.0,84.34446,_
50.0,93.56231,_
50.0,97.51075,_
50.0,91.84778,_
50.0,95.95353,_
50.0,84.86023,_
50.0,91.1554,_
50.0,90.601616,_
50.0,78.97888,_
50.0,101.70453,_
50.0,90.812744,_
50.0,90.7104,_
50.0,86.43977,_
51.24239,80.61472,_
150.0,116.16425,_
150.0,87.08269,_
150.0,98.89784,_
150.0,97.54875,_
150.0,98.345436,_
150.0,97.755844,_
150.0,89.644264,_
150.0,82.69642,_
150.0,97.62491,_
149.37881,92.31804,_
100.0,101.449684,_
100.0,87.09391,_
100.0,102.829155,_
100.0,85.42551,_
100.0,97.786255,_
100.0,97.2285,_
100.0,98.443436,_
100.0,80.39366,_
100.0,86.43594,_
100.0,88.803604,_
100.0,87.3048,_
100.0,93.13125,_
150.0,94.05068,_
150.0,97.46761,_
150.0,102.99987,_
150.0,85.03407,_
150.0,96.93924,_
150.0,85.184525,_
150.0,97.58302,_
150.0,92.770966,_
51.24971,94.532,_
50.0,97.712555,_
50.0,102.909256,_
50.0,88.221535,_
50.0,88.33061,_
50.0,85.51719,_
50.0,91.65223,_
50.0,97.46974,_
50.0,90.88969,_
50.0,88.57242,_
50.0,86.1514,_
50.0,86.43864,_
50.0,91.95525,_
50.0,91.761116,_
50.0,73.87931,_
99.375145,89.219986,_
100.0,114.07468,_
100.0,91.61704,_
100.0,84.77999,_
100.0,82.3276,_
100.0,66.72228,_
100.0,88.58961,_
100.0,91.36693,_
100.0,97.48852,_
100.0,95.37005,_
100.0,97.5126,_
100.0,96.8656,_
98.757614,85.54867,_
0.0,88.9329,_
0.0,82.555534,_
50.0,84.05933,_
50.0,90.684715,_
50.0,88.04533,_
50.0,93.21169,_
50.0,95.10174,_
50.0,71.33385,_
50.0,90.01144,_
50.0,93.19327,_
50.0,88.03951,_
50.0,86.13425,_
50.0,92.316,_
50.0,80.924164,_
50.0,86.906555,_
50.0,83.56488,_
148.75029,98.19212,_
150.0,110.02348,_
150.0,96.26466,_
150.0,95.03497,_
150.0,106.05862,_
150.0,104.71969,_
150.0,110.19797,_
150.0,100.30804,_
150.0,98.996056,_
100.624855,92.46951,_
100.0,81.28536,_
100.0,90.38108,_
100.0,114.87656,_
100.0,97.69073,_
100.0,83.54385,_
100.0,96.72077,_
100.0,85.355415,_
100.0,96.40134,_
100.0,87.886314,_
100.0,101.852776,_
100.0,88.8624,_
99.37881,103.68296,_
50.0,89.765884,_
50.0,89.9264,_
50.0,86.17386,_
50.0,84.63143,_
50.0,85.20642,_
50.0,101.169754,_
50.0,90.03837,_
50.0,88.67188,_
50.0,86.70038,_
50.0,88.81094,_
50.0,85.93581,_
50.0,86.98066,_
50.0,93.38982,_
51.24239,85.85923,_
150.0,98.160805,_
150.0,98.73524,_
150.0,93.020966,_
150.0,102.64646,_
150.0,110.04169,_
150.0,88.541626,_
150.0,119.19855,_
150.0,113.57079,_
149.37881,96.16531,_
100.0,96.91326,_
100.0,90.96325,_
100.0,103.51956,_
100.0,81.787254,_
100.0,84.80898,_
100.0,91.21014,_
100.0,110.011116,_
100.0,88.64497,_
100.0,93.273056,_
100.0,96.91022,_
100.0,86.7057,_
100.0,103.04556,_
149.37515,94.15987,_
150.0,99.64193,_
150.0,98.54534,_
150.0,98.58896,_
150.0,97.46381,_
150.0,102.80794,_
150.0,99.54094,_
150.0,102.85748,_
150.0,93.283005,_
51.24971,92.46689,_
50.0,76.94005,_
50.0,83.26188,_
50.0,94.9115,_
50.0,81.75033,_
50.0,82.40556,_
50.0,87.09853,_
50.0,89.11057,_
50.0,87.3995,_
50.0,84.20758,_
50.0,92.32799,_
50.0,88.2717,_
50.0,82.448395,_
99.375145,81.79763,_
100.0,90.191574,_
100.0,95.29221,_
100.0,93.22015,_
100.0,83.74337,_
100.0,96.37904,_
100.0,94.910614,_
100.0,101.35878,_
100.0,83.15054,_
100.0,90.92092,_
100.0,82.735855,_
100.0,86.95932,_
98.757614,85.43987,_
0.0,76.183624,_
0.0,80.83819,_
50.0,91.78569,_
50.0,81.30836,_
50.0,83.752235,_
50.0,74.00113,_
50.0,73.11175,_
50.0,80.34597,_
50.0,79.207634,_
50.0,82.391365,_
50.0,87.77426,_
50.0,85.08923,_
50.0,84.45114,_
148.75029,109.335846,_
150.0,106.59621,_
150.0,105.83678,_
150.0,96.94438,_
150.0,97.829575,_
150.0,86.29713,_
150.0,112.77324,_
100.624855,87.36127,_
100.0,86.9135,_
100.0,92.71793,_
100.0,89.66276,_
100.0,82.89626,_
100.0,87.12428,_
100.0,90.16947,_
100.0,88.26466,_
100.0,82.531265,_
100.0,100.96451,_
100.0,84.593994,_
100.0,79.84548,_
99.37881,84.59647,_
50.0,72.68619,_
50.0,70.0553,_
50.0,93.239655,_
50.0,80.91068,_
50.0,92.75437,_
50.0,82.54747,_
50.0,77.01469,_
50.0,80.61637,_
50.0,76.327065,_
50.0,62.20717,_
50.0,87.98591,_
50.0,79.561424,_
50.0,88.34216,_
51.24239,77.766884,_
150.0,95.71095,_
150.0,86.63314,_
150.0,105.42434,_
150.0,102.05777,_
150.0,104.11752,_
150.0,93.3174,_
149.37881,89.62466,_
100.0,83.00269,_
100.0,94.967964,_
100.0,83.2798,_
100.0,91.2387,_
100.0,91.24806,_
100.0,81.640785,_
100.0,85.61691,_
100.0,94.004265,_
100.0,73.74261,_
100.0,76.54803,_
149.37515,96.944885,_
150.0,99.21226,_
150.0,97.92673,_
150.0,99.002174,_
150.0,95.503204,_
150.0,93.211716,_
150.0,86.644806,_
51.24971,82.87614,_
50.0,81.494354,_
50.0,103.54147,_
50.0,71.08311,_
50.0,94.87943,_
50.0,90.60729,_
50.0,84.43116,_
50.0,92.454475,_
50.0,82.01244,_
50.0,80.592514,_
50.0,78.690636,_
50.0,77.97521,_
50.0,82.133835,_
50.0,78.077034,_
50.0,79.98174,_
99.375145,92.88765,_
100.0,90.33936,_
100.0,89.27591,_
100.0,87.448685,_
100.0,89.83064,_
100.0,83.44999,_
100.0,89.06004,_
100.0,85.875,_
100.0,87.63779,_
100.0,88.081924,_
100.0,96.74233,_
100.0,89.67655,_
98.757614,93.09535,_
0.0,75.96085,_
0.0,95.059975,_
49.375145,85.85845,_
50.0,93.413925,_
50.0,87.455925,_
50.0,95.11996,_
50.0,105.26462,_
50.0,92.30558,_
50.0,94.66672,_
50.0,101.041725,_
50.0,80.317726,_
50.0,87.66971,_
50.0,70.39381,_
50.0,80.10393,_
50.0,74.79522,_
50.0,82.25523,_
148.75029,94.48527,_
150.0,91.23567,_
150.0,106.25907,_
150.0,93.18811,_
150.0,101.87627,_
150.0,88.24647,_
150.0,100.91073,_
150.0,98.15192,_
100.624855,88.54129,_
100.0,77.65905,_
100.0,92.02859,_
100.0,78.06887,_
100.0,81.7427,_
100.0,100.53521,_
100.0,98.89054,_
100.0,77.4031,_
100.0,85.44344,_
99.37881,97.85325,_
50.0,66.20773,_
50.0,77.64831,_
50.0,90.56557,_
50.0,91.24971,_
50.0,82.719154,_
50.0,85.281525,_
50.0,97.184006,_
50.0,90.637215,_
50.0,78.46187,_
50.0,94.47311,_
50.0,85.26867,_
50.0,86.01043,_
50.0,93.59491,_
51.24239,87.88184,_
150.0,103.952866,_
150.0,100.47379,_
150.0,95.311195,_
150.0,96.738335,_
150.0,102.73322,_
150.0,105.13753,_
150.0,102.171005,_
150.0,106.71089,_
149.37881,69.48399,_
100.0,92.01208,_
100.0,76.53133,_
100.0,107.41585,_
100.0,81.31555,_
100.0,92.76783,_
100.0,99.694374,_
100.0,85.60924,_
100.0,92.8223,_
100.0,89.516014,_
100.0,105.35785,_
149.37515,112.07706,_
150.0,100.290535,_
150.0,94.38368,_
150.0,111.23117,_
150.0,100.43226,_
150.0,103.33902,_
150.0,96.49388,_
51.24971,96.26876,_
50.0,87.86362,_
50.0,94.23201,_
50.0,92.26402,_
50.0,80.78231,_
50.0,74.69545,_
50.0,86.63132,_
50.0,78.340576,_
50.0,98.159386,_
50.0,92.672195,_
50.0,88.75672,_
100.0,98.55055,_
100.0,94.68065,_
100.0,95.86105,_
100.0,102.87226,_
100.0,86.77312,_
100.0,79.74776,_
100.0,100.626915,_
100.0,86.30942,_
98.757614,85.71785,_
0.0,89.7504,_
49.375145,88.11933,_
50.0,84.289375,_
50.0,82.185455,_
50.0,106.848434,_
50.0,85.619675,_
50.0,90.55242,_
50.0,80.70313,_
50.0,89.92034,_
50.0,75.00741,_
50.0,82.85502,_
50.0,93.99186,_
50.0,98.1756,_
148.75029,81.12242,_
150.0,107.47165,_
150.0,97.02911,_
150.0,98.298546,_
150.0,103.56966,_
150.0,98.66848,_
150.0,89.950615,_
100.624855,86.37619,_
100.0,86.77226,_
100.0,102.8889,_
100.0,92.26832,_
100.0,85.89652,_
100.0,106.45269,_
100.0,78.7492,_
100.0,88.56327,_
100.0,100.8521,_
100.0,84.486206,_
99.37881,84.04775,_
50.0,83.28995,_
50.0,91.72311,_
50.0,85.71456,_
50.0,90.78422,_
50.0,79.459946,_
50.0,80.14789,_
50.0,91.95418,_
50.0,89.01072,_
50.0,87.925896,_
51.24239,75.5823,_
150.0,98.04257,_
150.0,106.17873,_
150.0,87.12379,_
150.0,96.35758,_
149.37881,99.09651,_
100.0,94.742096,_
100.0,86.87936,_
100.0,76.11806,_
100.0,99.21622,_
100.0,87.648315,_
100.0,110.00617,_
100.0,90.21866,_
100.0,83.59998,_
149.37515,93.39357,_
150.0,99.45944,_
150.0,115.21719,_
150.0,88.65242,_
150.0,97.29984,_
150.0,105.80858,_
150.0,99.02439,_
51.24971,87.12764,_
50.0,87.70619,_
50.0,91.30982,_
50.0,78.91404,_
50.0,90.85428,_
50.0,86.510925,_
50.0,94.34012,_
50.0,78.56935,_
50.0,90.376495,_
50.0,83.3067,_
50.0,90.13079,_
100.0,87.81069,_
100.0,97.906395,_
100.0,88.92104,_
0.0,84.72182,_
0.0,77.18493,_
49.375145,87.15498,_
50.0,90.01311,_
50.0,96.82467,_
50.0,86.46601,_
50.0,90.63364,_
50.0,92.78059,_
50.0,94.916985,_
50.0,106.56764,_
50.0,97.52249,_
50.0,99.57667,_
50.0,80.00325,_
50.0,107.67055,_
50.0,81.76332,_
50.0,89.63107,_
50.0,99.404655,_
148.75029,85.4135,_
150.0,99.07536,_
150.0,104.12846,_
150.0,73.17719,_
150.0,86.50697,_
150.0,98.24287,_
150.0,92.529175,_
150.0,92.42502,_
150.0,93.661095,_
100.624855,94.70328,_
100.0,87.2447,_
100.0,99.46141,_
100.0,101.21729,_
100.0,79.008,_
100.0,72.262405,_
100.0,91.8372,_
100.0,96.37763,_
100.0,100.37841,_
100.0,76.59417,_
100.0,82.28563,_
100.0,91.58079,_
99.37881,88.95402,_
50.0,99.71133,_
50.0,102.36538,_
50.0,95.97381,_
50.0,93.74807,_
50.0,82.49128,_
50.0,88.219215,_
50.0,79.96296,_
50.0,89.98428,_
50.0,87.699135,_
50.0,88.09983,_
50.0,90.41122,_
50.0,97.28075,_
50.0,82.78262,_
51.24239,81.16087,_
150.0,81.52403,_
150.0,90.57925,_
150.0,98.70008,_
150.0,81.73172,_
150.0,95.092445,_
150.0,83.818436,_
150.0,94.30151,_
149.37881,85.60118,_
100.0,97.5312,_
100.0,80.972374,_
100.0,83.6036,_
100.0,95.83972,_
100.0,91.06824,_
100.0,98.24417,_
100.0,94.30983,_
100.0,83.35284,_
149.37515,89.32838,_
150.0,91.032776,_
150.0,95.501076,_
150.0,90.002235,_
150.0,107.753815,_
150.0,104.79596,_
150.0,108.76867,_
150.0,81.89184,_
150.0,86.94069,_
150.0,95.980736,_
51.24971,83.65788,_
50.0,92.653496,_
50.0,83.903175,_
50.0,88.60941,_
50.0,97.6299,_
50.0,92.32199,_
50.0,101.596634,_
50.0,104.90997,_
50.0,83.55802,_
50.0,73.19353,_
50.0,92.34475,_
50.0,83.49929,_
50.0,81.73201,_
99.375145,85.06618,_
100.0,97.96915,_
100.0,75.18992,_
100.0,108.73093,_
100.0,102.559166,_
100.0,90.17279,_
100.0,77.31269,_
100.0,83.96326,_
100.0,75.20934,_
100.0,72.97701,_
100.0,88.09373,_
100.0,71.05482,_
98.757614,92.38958,_
0.0,97.79378,_
0.0,92.963486,_
49.375145,95.94126,_
50.0,87.78029,_
50.0,84.536804,_
50.0,87.25995,_
50.0,87.158195,_
50.0,85.30424,_
50.0,91.92139,_
50.0,83.86875,_
50.0,86.65125,_
50.0,79.98676,_
50.0,91.21078,_
148.75029,88.6901,_
150.0,78.951454,_
150.0,104.32148,_
150.0,95.6469,_
150.0,89.70828,_
150.0,82.36247,_
150.0,86.30812,_
150.0,85.5861,_
150.0,79.27757,_
100.0,107.15563,_
100.0,91.13389,_
100.0,87.53902,_
100.0,75.20727,_
100.0,95.566536,_
100.0,75.62074,_
100.0,91.24315,_
100.0,94.62377,_
100.0,92.2631,_
100.0,93.9761,_
99.37881,87.96968,_
50.0,80.12539,_
50.0,104.81563,_
50.0,108.28,_
50.0,89.57421,_
50.0,87.93657,_
50.0,85.678986,_
50.0,84.53336,_
50.0,93.514885,_
50.0,91.51701,_
50.0,90.03493,_
50.0,84.75613,_
50.0,80.04306,_
50.0,77.10739,_
50.0,101.77173,_
51.24239,88.578606,_
150.0,85.40423,_
150.0,103.31081,_
150.0,94.39941,_
150.0,76.715454,_
150.0,88.96982,_
150.0,85.0586,_
150.0,99.74284,_
150.0,84.48482,_
150.0,90.29264,_
149.37881,87.71581,_
100.0,96.084045,_
100.0,86.28097,_
100.0,88.18267,_
100.0,72.04762,_
100.0,97.87493,_
100.0,74.04632,_
100.0,110.40721,_
100.0,89.25086,_
100.0,87.317924,_
100.0,87.38698,_
100.0,96.817055,_
100.0,88.11542,_
149.37515,89.44807,_
150.0,102.524124,_
150.0,89.99802,_
150.0,84.08114,_
150.0,79.40932,_
150.0,78.33466,_
150.0,63.164192,_
150.0,86.38172,_
150.0,80.248985,_
150.0,85.75758,_
51.24971,74.776276,_
50.0,98.135765,_
50.0,77.65599,_
50.0,88.46083,_
50.0,86.02679,_
50.0,80.92053,_
50.0,83.36351,_
50.0,84.249985,_
50.0,81.97835,_
50.0,85.42217,_
50.0,86.05405,_
50.0,81.3114,_
50.0,91.23122,_
50.0,91.088234,_
50.0,100.68302,_
99.375145,96.87871,_
100.0,77.37189,_
100.0,88.23553,_
100.0,89.03417,_
100.0,80.982414,_
100.0,90.06172,_
100.0,103.63453,_
100.0,89.73112,_
100.0,111.68309,_
100.0,89.40351,_
100.0,69.105774,_
100.0,89.769,_
98.757614,99.642525,_
0.0,75.67666,_
0.0,90.8527,_
49.375145,90.640854,_
50.0,98.0786,_
50.0,95.87954,_
50.0,79.804794,_
50.0,92.594864,_
50.0,87.01628,_
50.0,92.16711,_
50.0,101.0785,_
50.0,83.760284,_
50.0,85.589226,_
50.0,87.55977,_
50.0,95.40579,_
50.0,85.53378,_
50.0,96.71495,_
50.0,93.19949,_
148.75029,104.622284,_
150.0,102.667915,_
150.0,90.99677,_
150.0,106.14509,_
150.0,98.254105,_
150.0,99.1036,_
150.0,95.89876,_
150.0,99.819725,_
150.0,90.13355,_
150.0,104.133606,_
100.624855,73.9695,_
100.0,91.57032,_
100.0,99.453384,_
100.0,93.02327,_
100.0,87.90747,_
100.0,83.40814,_
100.0,81.50134,_
100.0,85.05424,_
100.0,101.34262,_
100.0,83.00172,_
100.0,102.917786,_
100.0,88.039566,_
99.37881,94.116104,_
50.0,91.02231,_
50.0,97.5714,_
50.0,92.780754,_
50.0,91.62657,_
50.0,81.166664,_
50.0,77.520485,_
50.0,76.65205,_
50.0,83.32673,_
50.0,104.707596,_
50.0,84.21358,_
50.0,88.628876,_
50.0,85.96207,_
50.0,95.80951,_
50.0,104.96297,_
51.24239,94.66856,_
150.0,84.02779,_
150.0,86.9337,_
150.0,101.15807,_
150.0,99.31963,_
150.0,103.57295,_
150.0,77.52648,_
150.0,85.050804,_
150.0,101.13017,_
150.0,112.66673,_
149.37881,92.53511,_
100.0,94.823975,_
100.0,90.720764,_
100.0,91.74765,_
100.0,91.25292,_
100.0,104.943375,_
100.0,98.74388,_
100.0,102.25171,_
100.0,65.2389,_
100.0,99.00131,_
100.0,89.94042,_
100.0,91.19741,_
100.0,101.75824,_
149.37515,99.09782,_
150.0,91.94896,_
150.0,94.57328,_
150.0,100.91812,_
150.0,94.57152,_
150.0,104.279854,_
150.0,79.06927,_
150.0,96.17458,_
150.0,94.81281,_
150.0,98.94518,_
51.24971,89.14935,_
50.0,82.084656,_
50.0,92.68382,_
50.0,91.55336,_
50.0,93.510506,_
50.0,85.639565,_
50.0,66.09752,_
50.0,89.029655,_
50.0,71.88275,_
50.0,80.86496,_
50.0,95.18835,_
50.0,79.24312,_
50.0,96.58606,_
50.0,93.93024,_
50.0,92.00276,_
99.375145,98.298416,_
100.0,94.72722,_
100.0,82.3647,_
100.0,103.87925,_
100.0,99.82583,_
100.0,116.457275,_
100.0,87.17288,_
100.0,103.20443,_
100.0,87.83819,_
100.0,80.99172,_
100.0,95.77557,_
100.0,98.93148,_
98.757614,91.65166,_
0.0,84.42212,_
0.0,82.1758,_
49.375145,89.03495,_
50.0,92.90401,_
50.0,91.3445,_
50.0,83.74669,_
50.0,94.941956,_
50.0,86.837616,_
50.0,94.53683,_
50.0,90.031,_
50.0,90.57185,_
50.0,85.78824,_
50.0,93.38159,_
50.0,91.27577,_
50.0,99.20017,_
50.0,82.1954,_
50.0,93.568924,_
148.75029,101.82583,_
150.0,99.674934,_
150.0,97.9273,_
150.0,97.941605,_
150.0,94.90333,_
150.0,93.51815,_
150.0,93.87027,_
150.0,89.163734,_
150.0,107.581535,_
150.0,93.733505,_
100.624855,80.82204,_
100.0,95.19609,_
100.0,100.43073,_
100.0,84.41065,_
100.0,92.11423,_
100.0,95.58053,_
100.0,89.356094,_
100.0,93.25689,_
100.0,87.79811,_
100.0,84.591415,_
100.0,100.32567,_
100.0,96.458435,_
99.37881,98.34696,_
50.0,99.364204,_
50.0,92.25561,_
50.0,91.797066,_
50.0,89.90908,_
50.0,95.68689,_
50.0,105.01484,_
50.0,88.399284,_
50.0,98.74136,_
50.0,85.50195,_
50.0,92.701904,_
50.0,86.735245,_
50.0,97.55224,_
50.0,91.46571,_
50.0,83.6653,_
51.24239,88.16881,_
150.0,90.18486,_
150.0,97.40507,_
150.0,99.91447,_
150.0,95.798004,_
150.0,97.973305,_
150.0,97.16538,_
150.0,97.74624,_
150.0,99.52147,_
150.0,81.37665,_
149.37881,97.216064,_
100.0,81.081314,_
100.0,96.43781,_
100.0,94.90203,_
100.0,90.231026,_
100.0,95.87727,_
100.0,97.09025,_
100.0,102.91124,_
100.0,103.661354,_
100.0,78.92382,_
100.0,97.49841,_
100.0,94.95982,_
100.0,95.83794,_
149.37515,96.01983,_
150.0,100.017426,_
150.0,89.00521,_
150.0,98.71509,_
150.0,102.72957,_
150.0,106.835014,_
150.0,89.15918,_
150.0,94.272316,_
150.0,104.03577,_
150.0,78.59454,_
51.24971,101.55699,_
50.0,89.43106,_
