True Label,Predicted Label,Test Scores (r2 or accuracy)
100.0,42.495422,_
100.0,43.665276,_
100.0,43.386864,_
99.37881,44.112923,_
50.0,42.80909,_
50.0,43.150948,_
50.0,45.436123,_
50.0,44.45562,_
50.0,44.29065,_
50.0,44.76512,_
50.0,44.227676,_
50.0,45.267754,_
50.0,42.473576,_
50.0,44.437084,_
50.0,43.562702,_
50.0,42.15502,_
51.24239,43.388126,_
150.0,42.33624,_
150.0,44.8728,_
150.0,45.101776,_
150.0,43.485115,_
100.0,43.86781,_
100.0,45.116055,_
100.0,44.42498,_
100.0,44.441162,_
100.0,45.04453,_
100.0,45.160095,_
100.0,43.944904,_
100.0,44.009384,_
149.37515,44.018925,_
150.0,44.80422,_
150.0,41.28983,_
51.24971,44.82141,_
50.0,45.554314,_
50.0,43.974575,_
50.0,44.260513,_
50.0,43.89025,_
50.0,43.146782,_
50.0,44.32185,_
99.375145,43.21062,_
100.0,42.311314,_
100.0,43.189693,_
100.0,43.89996,_
100.0,44.273064,_
100.0,42.976173,_
100.0,42.94298,_
0.0,44.786724,_
49.375145,46.633472,_
50.0,45.396305,_
50.0,45.366364,_
50.0,44.42001,_
50.0,43.636673,_
50.0,45.882027,_
50.0,45.081337,_
50.0,46.027317,_
50.0,47.471283,_
50.0,46.68139,_
50.0,44.319508,_
50.0,45.533634,_
50.0,46.126015,_
50.0,46.769466,_
50.0,45.836,_
148.75029,45.028004,_
150.0,45.898205,_
150.0,46.423374,_
150.0,45.182903,_
150.0,46.560154,_
150.0,45.603203,_
150.0,46.49084,_
150.0,46.029854,_
150.0,47.42529,_
150.0,44.920662,_
100.624855,43.92305,_
100.0,47.05078,_
100.0,45.549896,_
100.0,43.63247,_
100.0,46.3347,_
100.0,45.07791,_
100.0,45.45603,_
100.0,42.848793,_
100.0,46.239464,_
100.0,45.908344,_
100.0,46.587433,_
100.0,46.566647,_
99.37881,44.356785,_
50.0,45.513668,_
50.0,43.81969,_
50.0,44.137764,_
50.0,44.23575,_
50.0,44.95655,_
50.0,46.730057,_
50.0,43.627777,_
50.0,47.08679,_
50.0,45.05761,_
50.0,46.057133,_
50.0,45.153564,_
50.0,46.558495,_
50.0,44.70386,_
50.0,42.48298,_
51.24239,44.95169,_
150.0,47.850605,_
150.0,45.108162,_
150.0,45.080524,_
150.0,45.538925,_
150.0,46.122528,_
150.0,44.320538,_
150.0,48.083435,_
150.0,46.40155,_
150.0,46.16114,_
149.37881,45.074177,_
100.0,47.430256,_
100.0,45.18339,_
100.0,46.297436,_
100.0,45.96765,_
100.0,45.061687,_
100.0,46.421673,_
100.0,46.435146,_
100.0,44.83967,_
100.0,46.19036,_
100.0,43.44286,_
100.0,48.092575,_
100.0,44.44289,_
149.37515,48.15919,_
150.0,48.39804,_
150.0,45.378883,_
150.0,47.819298,_
150.0,44.460537,_
150.0,48.657974,_
150.0,46.161785,_
150.0,47.233303,_
150.0,44.384914,_
150.0,45.321136,_
51.24971,46.467415,_
50.0,43.961197,_
50.0,44.60868,_
50.0,44.619064,_
50.0,44.0179,_
50.0,44.256,_
50.0,45.956394,_
50.0,44.101986,_
50.0,45.607483,_
50.0,44.958122,_
50.0,44.04869,_
50.0,46.548866,_
50.0,43.31962,_
50.0,46.913692,_
50.0,43.357117,_
99.375145,45.61034,_
100.0,44.081104,_
100.0,44.943428,_
100.0,45.434032,_
100.0,47.11336,_
100.0,44.87411,_
100.0,45.635445,_
100.0,43.068245,_
100.0,45.86274,_
100.0,45.138042,_
100.0,46.84042,_
100.0,44.42343,_
98.757614,44.408943,_
0.0,44.263927,_
0.0,47.516335,_
49.375145,46.32021,_
50.0,44.37543,_
50.0,44.085472,_
50.0,44.97718,_
50.0,44.395863,_
50.0,44.801456,_
50.0,44.886917,_
50.0,44.935955,_
50.0,45.722813,_
50.0,46.48136,_
50.0,46.520153,_
50.0,44.317932,_
50.0,45.155663,_
148.75029,44.44157,_
150.0,45.066067,_
150.0,44.40866,_
150.0,44.558292,_
150.0,45.57126,_
150.0,45.556183,_
150.0,45.472736,_
150.0,45.025864,_
150.0,43.305637,_
150.0,45.12978,_
100.624855,46.241276,_
100.0,44.987267,_
100.0,46.056236,_
100.0,43.21147,_
100.0,45.633694,_
100.0,44.903713,_
100.0,45.722015,_
100.0,45.060604,_
100.0,46.218727,_
100.0,46.50663,_
100.0,46.120865,_
100.0,45.29043,_
99.37881,45.648655,_
50.0,44.89865,_
50.0,45.556206,_
50.0,45.52217,_
50.0,43.458508,_
50.0,45.1501,_
50.0,44.166866,_
50.0,44.70397,_
50.0,44.49483,_
50.0,45.071762,_
50.0,45.37433,_
50.0,47.201107,_
50.0,44.50821,_
50.0,43.04254,_
51.24239,44.102974,_
150.0,45.42414,_
150.0,45.75769,_
150.0,43.05977,_
150.0,44.488224,_
150.0,47.14868,_
150.0,45.962067,_
150.0,44.77253,_
149.37881,46.38744,_
100.0,46.339573,_
100.0,44.577,_
100.0,44.25302,_
100.0,44.6681,_
100.0,44.51344,_
100.0,43.98112,_
100.0,45.35868,_
100.0,43.926846,_
100.0,44.42102,_
149.37515,45.528355,_
150.0,45.915833,_
150.0,45.017654,_
150.0,44.24769,_
150.0,44.40497,_
150.0,44.123196,_
150.0,45.465637,_
150.0,45.898346,_
150.0,44.93611,_
150.0,44.000767,_
51.24971,45.660202,_
50.0,45.017113,_
50.0,46.082058,_
50.0,47.29219,_
50.0,45.37347,_
50.0,45.662582,_
50.0,44.848843,_
50.0,45.354584,_
50.0,43.85461,_
50.0,47.265755,_
50.0,45.61937,_
50.0,45.1419,_
50.0,42.905373,_
99.375145,43.776638,_
100.0,43.535515,_
100.0,44.534008,_
100.0,45.82115,_
100.0,44.59204,_
100.0,43.45312,_
100.0,46.200493,_
100.0,44.458717,_
98.757614,45.560257,_
0.0,44.944176,_
49.375145,44.634487,_
50.0,44.593506,_
50.0,42.268253,_
50.0,45.535294,_
50.0,44.861237,_
50.0,43.705154,_
50.0,43.579,_
50.0,44.065426,_
50.0,45.76153,_
50.0,44.878185,_
50.0,45.122128,_
50.0,45.904976,_
50.0,43.67083,_
150.0,43.95469,_
150.0,46.081688,_
150.0,44.105385,_
150.0,45.38962,_
150.0,41.66162,_
150.0,44.024445,_
100.624855,43.68655,_
100.0,44.831295,_
100.0,43.66307,_
100.0,45.883312,_
100.0,42.897274,_
100.0,44.407326,_
100.0,43.929573,_
100.0,44.97618,_
100.0,43.735416,_
100.0,46.260193,_
100.0,42.954723,_
50.0,43.817863,_
50.0,42.38547,_
50.0,43.958096,_
50.0,44.251152,_
50.0,43.325027,_
50.0,43.121445,_
50.0,44.45969,_
50.0,42.78627,_
50.0,43.72916,_
50.0,43.26612,_
50.0,43.31495,_
50.0,40.87937,_
50.0,44.01904,_
50.0,42.578846,_
51.24239,43.6571,_
150.0,43.451073,_
150.0,42.77806,_
150.0,44.75014,_
100.0,45.426216,_
100.0,42.981106,_
100.0,43.308952,_
100.0,42.875668,_
100.0,42.8782,_
100.0,42.19376,_
100.0,42.562737,_
100.0,42.874046,_
100.0,43.590435,_
100.0,44.363617,_
149.37515,43.35396,_
150.0,45.08066,_
150.0,43.276783,_
150.0,43.039066,_
150.0,42.991604,_
150.0,41.85965,_
51.24971,43.12192,_
50.0,42.795307,_
50.0,43.40022,_
50.0,43.11278,_
50.0,42.73014,_
50.0,42.16951,_
50.0,44.74837,_
50.0,44.09741,_
50.0,44.52582,_
50.0,43.512314,_
50.0,42.690746,_
50.0,44.673695,_
50.0,42.669243,_
50.0,44.287605,_
50.0,44.261776,_
99.375145,41.29803,_
100.0,44.854248,_
100.0,43.680042,_
100.0,43.397,_
100.0,45.373898,_
100.0,43.47013,_
100.0,43.35056,_
100.0,41.960995,_
100.0,42.909966,_
100.0,43.080135,_
100.0,42.239742,_
100.0,44.09567,_
98.757614,43.816734,_
0.0,43.181267,_
0.0,43.720352,_
49.375145,45.33216,_
50.0,43.579494,_
50.0,43.281685,_
50.0,45.20252,_
50.0,44.190895,_
50.0,42.259617,_
50.0,44.853844,_
50.0,43.410572,_
50.0,44.640976,_
50.0,43.628025,_
50.0,45.70605,_
50.0,43.487396,_
50.0,42.350674,_
50.0,44.48334,_
50.0,42.645645,_
148.75029,43.459904,_
150.0,45.01507,_
150.0,43.465477,_
150.0,45.24129,_
150.0,44.31301,_
150.0,43.582058,_
150.0,42.964046,_
150.0,44.26729,_
150.0,44.52578,_
150.0,44.731754,_
100.624855,44.188156,_
100.0,43.67449,_
100.0,43.85406,_
100.0,43.237732,_
100.0,43.76157,_
100.0,43.451714,_
100.0,43.386036,_
100.0,42.866356,_
100.0,44.73262,_
100.0,43.484077,_
100.0,43.599632,_
100.0,44.05446,_
99.37881,43.69466,_
50.0,42.695,_
50.0,44.22027,_
50.0,43.327324,_
50.0,42.095276,_
50.0,43.74723,_
50.0,42.19579,_
50.0,44.862846,_
50.0,41.35225,_
50.0,44.034492,_
50.0,43.74314,_
50.0,43.02184,_
50.0,43.221382,_
50.0,44.715553,_
50.0,43.494637,_
51.24239,43.217934,_
150.0,45.302826,_
150.0,41.495895,_
150.0,44.608566,_
150.0,46.042988,_
150.0,44.995716,_
150.0,45.693073,_
150.0,45.031406,_
150.0,42.840603,_
150.0,43.75562,_
149.37881,43.922882,_
100.0,42.473564,_
100.0,45.049915,_
100.0,44.13185,_
100.0,44.268593,_
100.0,42.21921,_
100.0,44.93061,_
100.0,43.27399,_
100.0,45.41932,_
100.0,44.433315,_
100.0,45.70206,_
100.0,44.248726,_
100.0,45.07994,_
150.0,43.635395,_
150.0,43.825974,_
150.0,42.20224,_
150.0,42.63422,_
150.0,43.342735,_
150.0,44.222466,_
150.0,44.912556,_
150.0,43.473793,_
51.24971,44.976288,_
50.0,44.432003,_
50.0,44.263706,_
50.0,45.014523,_
50.0,44.877876,_
50.0,44.201717,_
50.0,45.2642,_
50.0,43.913853,_
50.0,43.565258,_
50.0,44.57408,_
50.0,45.152866,_
50.0,44.422874,_
50.0,43.499138,_
50.0,44.464622,_
50.0,44.250957,_
99.375145,43.825825,_
100.0,44.945942,_
100.0,44.39071,_
100.0,43.823044,_
100.0,42.63707,_
100.0,43.93428,_
100.0,44.57531,_
100.0,44.668304,_
100.0,44.564423,_
100.0,45.169914,_
100.0,44.88804,_
100.0,45.12835,_
98.757614,44.555775,_
0.0,44.093895,_
0.0,43.760925,_
50.0,44.352154,_
50.0,44.98442,_
50.0,46.14645,_
50.0,44.416084,_
50.0,45.394047,_
50.0,44.59268,_
50.0,44.227135,_
50.0,45.742764,_
50.0,45.291954,_
50.0,46.308357,_
50.0,44.595734,_
50.0,42.698315,_
50.0,44.088333,_
50.0,45.78882,_
148.75029,46.11476,_
150.0,45.120445,_
150.0,45.418564,_
150.0,45.814873,_
150.0,46.059845,_
150.0,43.98144,_
150.0,45.337555,_
150.0,47.4978,_
150.0,45.407513,_
100.624855,43.980247,_
100.0,46.203987,_
100.0,44.950016,_
100.0,46.976562,_
100.0,45.131218,_
100.0,44.621056,_
100.0,44.07059,_
100.0,46.1398,_
100.0,43.966618,_
100.0,44.438564,_
100.0,44.711956,_
100.0,44.39952,_
99.37881,44.814507,_
50.0,47.09331,_
50.0,43.92469,_
50.0,44.99586,_
50.0,45.194035,_
50.0,44.182785,_
50.0,45.650307,_
50.0,45.2341,_
50.0,45.96914,_
50.0,47.29356,_
50.0,44.763252,_
50.0,45.328773,_
50.0,46.933628,_
50.0,45.654728,_
51.24239,43.47086,_
150.0,46.055725,_
150.0,44.313145,_
150.0,45.88242,_
150.0,46.264553,_
150.0,44.064114,_
150.0,45.43157,_
150.0,43.824917,_
150.0,44.209686,_
149.37881,43.98788,_
100.0,43.61419,_
100.0,44.83504,_
100.0,43.901047,_
100.0,45.182793,_
100.0,43.54179,_
100.0,45.37062,_
100.0,45.0817,_
100.0,46.179684,_
100.0,46.094807,_
100.0,45.822834,_
100.0,44.68452,_
100.0,45.11827,_
149.37515,45.80477,_
150.0,44.528378,_
150.0,44.76987,_
150.0,43.89679,_
150.0,46.382786,_
150.0,46.112514,_
150.0,46.762707,_
150.0,44.36119,_
150.0,45.47715,_
51.24971,44.727894,_
50.0,45.63663,_
50.0,44.17213,_
50.0,46.24416,_
50.0,43.715084,_
50.0,44.555298,_
50.0,43.959873,_
50.0,43.123646,_
50.0,45.55967,_
50.0,44.57489,_
50.0,43.38404,_
50.0,43.999767,_
50.0,43.264874,_
99.375145,43.81134,_
100.0,43.961098,_
100.0,46.647842,_
100.0,45.133408,_
100.0,43.69574,_
100.0,43.342815,_
100.0,42.905987,_
100.0,44.829304,_
100.0,43.2149,_
100.0,44.70931,_
100.0,46.545017,_
100.0,44.413254,_
98.757614,43.719692,_
0.0,44.620293,_
0.0,42.945007,_
50.0,47.11626,_
50.0,43.70167,_
50.0,43.77074,_
50.0,46.541016,_
50.0,43.240875,_
50.0,45.360603,_
50.0,45.730347,_
50.0,44.116863,_
50.0,45.161827,_
50.0,46.156296,_
50.0,45.018806,_
148.75029,44.73525,_
150.0,45.12341,_
150.0,45.70309,_
150.0,46.40698,_
150.0,45.215324,_
150.0,45.050636,_
150.0,44.31912,_
100.624855,42.350822,_
100.0,45.13336,_
100.0,43.910385,_
100.0,46.88704,_
100.0,47.635128,_
100.0,46.703213,_
100.0,44.93629,_
100.0,46.462524,_
100.0,43.468105,_
100.0,42.914467,_
100.0,43.904835,_
100.0,44.87489,_
99.37881,45.13576,_
50.0,43.167187,_
50.0,45.005856,_
50.0,45.083153,_
50.0,43.9264,_
50.0,43.258526,_
50.0,42.40294,_
50.0,45.28517,_
50.0,45.155785,_
50.0,44.756535,_
50.0,43.3274,_
50.0,45.739704,_
50.0,45.59628,_
50.0,42.93026,_
51.24239,44.379086,_
150.0,44.459446,_
150.0,45.36901,_
150.0,45.715218,_
150.0,42.39397,_
150.0,44.574486,_
150.0,45.79513,_
149.37881,48.993748,_
100.0,42.4958,_
100.0,43.342003,_
100.0,43.67126,_
100.0,43.943275,_
100.0,45.58411,_
100.0,43.20975,_
100.0,44.308453,_
100.0,42.38673,_
100.0,45.872368,_
100.0,43.687397,_
149.37515,45.216152,_
150.0,42.97706,_
150.0,44.991062,_
150.0,48.3189,_
150.0,44.440132,_
150.0,46.43599,_
150.0,45.537125,_
51.24971,43.794113,_
50.0,42.73345,_
50.0,44.83812,_
50.0,41.31178,_
50.0,44.10203,_
50.0,46.250668,_
50.0,46.55461,_
50.0,44.95299,_
50.0,43.67265,_
50.0,43.614803,_
50.0,43.28409,_
50.0,44.796547,_
50.0,43.906544,_
50.0,44.08616,_
50.0,44.907753,_
99.375145,45.470417,_
100.0,47.52823,_
100.0,44.506416,_
100.0,45.324165,_
100.0,47.26807,_
100.0,46.156036,_
100.0,44.94508,_
100.0,43.389267,_
100.0,45.06651,_
100.0,43.776985,_
100.0,44.24235,_
100.0,45.00629,_
98.757614,43.861446,_
0.0,44.70738,_
0.0,44.055565,_
49.375145,46.295486,_
50.0,43.889935,_
50.0,44.684063,_
50.0,44.85294,_
50.0,44.769997,_
50.0,42.26408,_
50.0,45.277706,_
50.0,44.531555,_
50.0,47.69086,_
50.0,45.726795,_
50.0,44.625034,_
50.0,45.177013,_
50.0,44.81598,_
50.0,42.25381,_
148.75029,45.21807,_
150.0,44.30981,_
150.0,44.811184,_
150.0,43.40632,_
150.0,45.24294,_
150.0,43.799595,_
150.0,45.482933,_
150.0,45.457844,_
100.624855,42.390316,_
100.0,43.89752,_
100.0,44.680603,_
100.0,44.67166,_
100.0,44.08487,_
100.0,46.321533,_
100.0,44.23335,_
100.0,46.180225,_
100.0,45.97575,_
99.37881,45.45169,_
50.0,44.669876,_
50.0,46.37565,_
50.0,44.63605,_
50.0,45.365856,_
50.0,43.85765,_
50.0,45.151447,_
50.0,44.035988,_
50.0,47.49573,_
50.0,43.992622,_
50.0,45.474438,_
50.0,45.914856,_
50.0,45.417683,_
50.0,45.05279,_
51.24239,42.978333,_
150.0,45.446217,_
150.0,43.79832,_
150.0,46.59552,_
150.0,43.954243,_
150.0,47.343693,_
150.0,45.878113,_
150.0,45.992275,_
150.0,45.2578,_
149.37881,46.919693,_
100.0,42.47028,_
100.0,45.49438,_
100.0,44.60498,_
100.0,45.0008,_
100.0,44.20593,_
100.0,45.16613,_
100.0,43.853073,_
100.0,47.873795,_
100.0,45.028965,_
100.0,44.96945,_
149.37515,45.19324,_
150.0,47.021908,_
150.0,44.550964,_
150.0,44.143627,_
150.0,44.758736,_
150.0,42.552803,_
150.0,44.495407,_
51.24971,46.240047,_
50.0,43.930233,_
50.0,43.723385,_
50.0,43.67696,_
50.0,44.218906,_
50.0,44.214325,_
50.0,44.12114,_
50.0,43.114826,_
50.0,44.460583,_
50.0,45.374966,_
50.0,44.16687,_
100.0,46.26875,_
100.0,44.551,_
100.0,43.664787,_
100.0,43.939938,_
100.0,44.105194,_
100.0,44.983345,_
100.0,45.696968,_
100.0,44.67494,_
98.757614,42.8017,_
0.0,44.68762,_
49.375145,43.76621,_
50.0,44.59129,_
50.0,44.82749,_
50.0,45.145824,_
50.0,44.416386,_
50.0,43.59113,_
50.0,45.226234,_
50.0,42.89045,_
50.0,43.936752,_
50.0,43.85514,_
50.0,43.74997,_
50.0,47.38587,_
148.75029,45.972073,_
150.0,43.545383,_
150.0,43.347046,_
150.0,45.05217,_
150.0,44.678936,_
150.0,45.971375,_
150.0,45.292255,_
100.624855,45.257744,_
100.0,45.03516,_
100.0,44.35854,_
100.0,44.477036,_
100.0,45.340088,_
100.0,43.67451,_
100.0,43.41779,_
100.0,43.953354,_
100.0,44.349133,_
100.0,44.035873,_
99.37881,44.262577,_
50.0,45.60974,_
50.0,44.214798,_
50.0,43.549805,_
50.0,46.633205,_
50.0,43.93019,_
50.0,44.39369,_
50.0,44.568874,_
50.0,45.16644,_
50.0,41.82787,_
51.24239,44.571114,_
150.0,45.729454,_
150.0,43.810005,_
150.0,43.75042,_
150.0,43.282738,_
149.37881,46.610832,_
100.0,45.640522,_
100.0,44.50425,_
100.0,45.86829,_
100.0,45.407654,_
100.0,43.977055,_
100.0,42.03959,_
100.0,44.56779,_
100.0,44.710995,_
149.37515,45.281338,_
150.0,44.86557,_
150.0,43.815113,_
150.0,44.96237,_
150.0,44.22468,_
150.0,44.372715,_
150.0,43.739822,_
51.24971,44.721783,_
50.0,45.23275,_
50.0,45.482655,_
50.0,44.810375,_
50.0,45.387146,_
50.0,43.959034,_
50.0,45.28554,_
50.0,45.105915,_
50.0,44.69068,_
50.0,45.29328,_
50.0,45.526253,_
100.0,44.50264,_
100.0,45.91149,_
100.0,43.800972,_
0.0,44.638256,_
0.0,46.457516,_
49.375145,45.892147,_
50.0,44.20206,_
50.0,44.079746,_
50.0,46.719074,_
50.0,45.728127,_
50.0,43.55339,_
50.0,45.289066,_
50.0,42.994568,_
50.0,44.802517,_
50.0,44.40336,_
50.0,42.204643,_
50.0,44.01704,_
50.0,42.752544,_
50.0,44.82927,_
50.0,44.651726,_
148.75029,46.3116,_
150.0,45.89281,_
150.0,46.581264,_
150.0,43.935413,_
150.0,46.20832,_
150.0,44.884956,_
150.0,44.045135,_
150.0,42.917595,_
150.0,42.437443,_
100.624855,46.74172,_
100.0,43.794853,_
100.0,46.3568,_
100.0,44.532104,_
100.0,46.120415,_
100.0,44.259193,_
100.0,45.558834,_
100.0,44.34908,_
100.0,47.173264,_
100.0,42.862034,_
100.0,44.38537,_
100.0,42.654095,_
99.37881,44.803448,_
50.0,48.483707,_
50.0,45.092926,_
50.0,47.5858,_
50.0,43.821003,_
50.0,46.39971,_
50.0,44.193424,_
50.0,45.155834,_
50.0,44.110012,_
50.0,44.030437,_
50.0,42.33817,_
50.0,43.21014,_
50.0,43.590828,_
50.0,42.58103,_
51.24239,45.36244,_
150.0,47.214046,_
150.0,45.36644,_
150.0,45.994026,_
150.0,44.463737,_
150.0,46.256565,_
150.0,42.787304,_
150.0,47.92454,_
149.37881,42.25078,_
100.0,44.61263,_
100.0,44.00841,_
100.0,44.75686,_
100.0,44.087627,_
100.0,44.546745,_
100.0,42.916412,_
100.0,45.47288,_
100.0,45.874462,_
149.37515,46.049915,_
150.0,44.32088,_
150.0,45.909176,_
150.0,45.41091,_
150.0,44.62121,_
150.0,45.814194,_
150.0,43.53742,_
150.0,44.542835,_
150.0,43.54769,_
150.0,44.148098,_
51.24971,46.370472,_
50.0,46.955902,_
50.0,44.52834,_
50.0,44.811073,_
50.0,45.686584,_
50.0,43.9804,_
50.0,43.74293,_
50.0,46.066395,_
50.0,44.776085,_
50.0,43.768063,_
50.0,44.525833,_
50.0,43.612347,_
50.0,46.316593,_
99.375145,41.335957,_
100.0,46.25034,_
100.0,44.396545,_
100.0,43.73629,_
100.0,45.84624,_
100.0,44.26274,_
100.0,45.560562,_
100.0,43.95493,_
100.0,43.58792,_
100.0,40.459282,_
100.0,47.12262,_
100.0,43.31441,_
98.757614,45.352688,_
0.0,44.940277,_
0.0,44.104042,_
49.375145,45.90698,_
50.0,43.546726,_
50.0,44.263096,_
50.0,46.72993,_
50.0,44.359642,_
50.0,43.532486,_
50.0,43.882782,_
50.0,44.274044,_
50.0,43.210445,_
50.0,42.77575,_
50.0,46.06075,_
148.75029,46.493343,_
150.0,44.47195,_
150.0,46.90666,_
150.0,45.38433,_
150.0,43.2304,_
150.0,45.219753,_
150.0,46.063213,_
150.0,45.38174,_
150.0,46.50162,_
100.0,45.045597,_
100.0,43.283485,_
100.0,44.557495,_
100.0,44.642445,_
100.0,43.735676,_
100.0,45.223396,_
100.0,42.980022,_
100.0,45.344757,_
100.0,42.51876,_
100.0,44.048668,_
99.37881,41.801865,_
50.0,45.466255,_
50.0,45.324444,_
50.0,45.22737,_
50.0,45.141033,_
50.0,43.483364,_
50.0,44.728832,_
50.0,43.963524,_
50.0,44.018307,_
50.0,43.284534,_
50.0,44.417515,_
50.0,44.99625,_
50.0,44.498077,_
50.0,43.59224,_
50.0,44.107807,_
51.24239,43.058807,_
150.0,43.689827,_
150.0,43.67383,_
150.0,47.112328,_
150.0,46.103943,_
150.0,45.338078,_
150.0,45.151566,_
150.0,46.479877,_
150.0,41.59157,_
150.0,46.20589,_
149.37881,43.497013,_
100.0,43.08027,_
100.0,44.855923,_
100.0,43.161346,_
100.0,44.68858,_
100.0,45.40608,_
100.0,44.48872,_
100.0,44.52814,_
100.0,43.773945,_
100.0,43.345867,_
100.0,43.19875,_
100.0,47.152435,_
100.0,44.4001,_
149.37515,44.232883,_
150.0,46.11548,_
150.0,44.404564,_
150.0,45.162132,_
150.0,44.950455,_
150.0,44.174564,_
150.0,44.571117,_
150.0,45.189655,_
150.0,43.171062,_
150.0,46.677254,_
51.24971,44.346313,_
50.0,42.92757,_
50.0,46.2964,_
50.0,43.76897,_
50.0,44.809887,_
50.0,45.685238,_
50.0,41.91001,_
50.0,46.040836,_
50.0,45.637695,_
50.0,43.047543,_
50.0,43.6782,_
50.0,41.848984,_
50.0,46.21977,_
50.0,43.58498,_
50.0,46.804375,_
99.375145,46.065315,_
100.0,44.538883,_
100.0,44.120922,_
100.0,44.398415,_
100.0,43.934486,_
100.0,45.069344,_
100.0,42.875465,_
100.0,44.32141,_
100.0,42.225216,_
100.0,43.86081,_
100.0,45.290073,_
100.0,43.632374,_
98.757614,46.230328,_
0.0,46.208607,_
0.0,45.719505,_
49.375145,44.52609,_
50.0,45.763344,_
50.0,45.842255,_
50.0,44.310833,_
50.0,42.37927,_
50.0,45.951317,_
50.0,42.092804,_
50.0,44.089108,_
50.0,44.206345,_
50.0,42.843185,_
50.0,43.88345,_
50.0,44.059456,_
50.0,45.77279,_
50.0,45.86688,_
50.0,43.002686,_
148.75029,46.62616,_
150.0,45.50891,_
150.0,44.342907,_
150.0,44.65377,_
150.0,44.892002,_
150.0,45.33883,_
150.0,45.567482,_
150.0,45.335106,_
150.0,44.275177,_
150.0,45.321774,_
100.624855,45.564484,_
100.0,43.880035,_
100.0,44.068794,_
100.0,46.764774,_
100.0,43.433743,_
100.0,45.32036,_
100.0,44.91184,_
100.0,44.59725,_
100.0,45.127544,_
100.0,45.402294,_
100.0,45.820755,_
100.0,45.246025,_
99.37881,45.025146,_
50.0,43.60498,_
50.0,45.107788,_
50.0,45.46767,_
50.0,45.536438,_
50.0,42.399204,_
50.0,43.94966,_
50.0,44.33186,_
50.0,44.49939,_
50.0,43.98312,_
50.0,46.316906,_
50.0,43.94952,_
50.0,44.379444,_
50.0,46.04398,_
50.0,43.455578,_
51.24239,46.233006,_
150.0,43.477604,_
150.0,44.704075,_
150.0,43.483013,_
150.0,46.79335,_
150.0,44.24662,_
150.0,43.686646,_
150.0,44.437977,_
150.0,42.43097,_
150.0,44.38172,_
149.37881,43.62584,_
100.0,44.160908,_
100.0,45.410778,_
100.0,44.32966,_
100.0,44.76166,_
100.0,44.717354,_
100.0,46.246117,_
100.0,44.255768,_
100.0,46.285862,_
100.0,45.070538,_
100.0,44.73978,_
100.0,42.336433,_
100.0,45.31816,_
149.37515,41.847443,_
150.0,44.854572,_
150.0,44.278324,_
150.0,44.778004,_
150.0,42.869022,_
150.0,44.132835,_
150.0,46.658802,_
150.0,43.840405,_
150.0,43.95263,_
150.0,45.36166,_
51.24971,45.45887,_
50.0,45.20184,_
50.0,44.803883,_
50.0,44.803226,_
50.0,43.48357,_
50.0,43.588078,_
50.0,44.738373,_
50.0,42.896904,_
50.0,43.521645,_
50.0,44.543697,_
50.0,44.952656,_
50.0,43.038235,_
50.0,44.826546,_
50.0,46.662884,_
50.0,44.216434,_
99.375145,44.113407,_
100.0,43.586334,_
100.0,45.30255,_
100.0,43.612194,_
100.0,42.78244,_
100.0,45.207363,_
100.0,46.9019,_
100.0,45.951252,_
100.0,45.83627,_
100.0,44.49936,_
100.0,43.97535,_
100.0,46.485466,_
98.757614,45.344513,_
0.0,45.580452,_
0.0,46.753193,_
49.375145,45.056866,_
50.0,46.389748,_
50.0,47.969402,_
50.0,44.803444,_
50.0,44.889095,_
50.0,43.788494,_
50.0,44.722702,_
50.0,44.310616,_
50.0,45.315147,_
50.0,43.99674,_
50.0,44.56897,_
50.0,44.506912,_
50.0,43.89877,_
50.0,43.04401,_
50.0,45.617374,_
148.75029,45.350796,_
150.0,43.594578,_
150.0,43.500797,_
150.0,45.041866,_
150.0,45.07938,_
150.0,44.92501,_
150.0,43.984856,_
150.0,44.092285,_
150.0,45.21702,_
150.0,43.846317,_
100.624855,42.67006,_
100.0,42.150024,_
100.0,44.21417,_
100.0,42.616016,_
100.0,45.76075,_
100.0,43.95087,_
100.0,45.091614,_
100.0,44.47549,_
100.0,42.37634,_
100.0,42.3977,_
100.0,44.300705,_
100.0,44.554928,_
99.37881,45.138332,_
50.0,42.636738,_
50.0,45.244953,_
50.0,43.560265,_
50.0,43.880905,_
50.0,44.726902,_
50.0,44.088634,_
50.0,43.736298,_
50.0,45.247795,_
50.0,44.370304,_
50.0,43.622124,_
50.0,41.895935,_
50.0,43.633137,_
50.0,43.739887,_
50.0,42.75049,_
51.24239,45.102936,_
150.0,43.3585,_
150.0,42.89629,_
150.0,43.908634,_
150.0,43.40684,_
150.0,44.002625,_
150.0,44.929604,_
150.0,43.69384,_
150.0,43.146698,_
150.0,45.396362,_
149.37881,45.146637,_
100.0,43.03783,_
100.0,43.229137,_
100.0,44.970577,_
100.0,42.15078,_
100.0,43.162083,_
100.0,43.92882,_
100.0,44.105347,_
100.0,44.95176,_
100.0,44.958347,_
100.0,45.83889,_
100.0,45.36239,_
100.0,41.99948,_
149.37515,43.82629,_
150.0,43.71337,_
150.0,45.512398,_
150.0,44.48761,_
150.0,43.105526,_
150.0,43.220856,_
150.0,43.241875,_
150.0,43.874325,_
150.0,45.232815,_
150.0,43.846767,_
51.24971,44.623104,_
50.0,44.02458,_
